item_id	display_name	constant_name	source_category	final_category	changed_by_rules	fallback_review
6513	Quest Scroll Icon	QUEST_SCROLL_ICON	UNKNOWN	CLEANUP	False	True
6514	Agility jump	AGILITY_JUMP	UNKNOWN	CLEANUP	False	True
6515	Agility balance	AGILITY_BALANCE	UNKNOWN	CLEANUP	False	True
6516	Agility contortion	AGILITY_CONTORTION	UNKNOWN	CLEANUP	False	True
6517	Agility climb	AGILITY_CLIMB	UNKNOWN	CLEANUP	False	True
6518	Agility jump	AGILITY_JUMP_AREA	UNKNOWN	CLEANUP	False	True
6519	Agility balance	AGILITY_BALANCE_AREA	UNKNOWN	CLEANUP	False	True
6520	Agility contortion	AGILITY_CONTORTION_AREA	UNKNOWN	CLEANUP	False	True
6521	Agility climb	AGILITY_CLIMB_AREA	UNKNOWN	CLEANUP	False	True
6541	Mouse toy	TWOCATS_MOUSE_TOY	UNKNOWN	CLEANUP	False	True
6542	Present	TWOCATS_PRESENT	UNKNOWN	CLEANUP	False	True
6543	Antique lamp	TWOCATS_REWARDLAMP	UNKNOWN	CLEANUP	False	True
6546	Recipe	TWOCATS_RECIPE	UNKNOWN	CLEANUP	False	True
6547	Doctor's hat	TWOCATS_DOCTORS_HAT	UNKNOWN	CLEANUP	False	True
6548	Nurse hat	TWOCATS_NURSES_HAT	UNKNOWN	CLEANUP	False	True
6549	Lazy cat	LAZYCATOBJECT_LIGHT	UNKNOWN	CLEANUP	False	True
6550	Lazy cat	LAZYCATOBJECT	UNKNOWN	CLEANUP	False	True
6551	Lazy cat	LAZYCATOBJECT_BROWN	UNKNOWN	CLEANUP	False	True
6552	Lazy cat	LAZYCATOBJECT_BLACK	UNKNOWN	CLEANUP	False	True
6553	Lazy cat	LAZYCATOBJECT_BROWNGREY	UNKNOWN	CLEANUP	False	True
6554	Lazy cat	LAZYCATOBJECT_BLUEGREY	UNKNOWN	CLEANUP	False	True
6555	Wily cat	WILEYCATOBJECT_LIGHT	UNKNOWN	CLEANUP	False	True
6556	Wily cat	WILEYCATOBJECT	UNKNOWN	CLEANUP	False	True
6557	Wily cat	WILEYCATOBJECT_BROWN	UNKNOWN	CLEANUP	False	True
6558	Wily cat	WILEYCATOBJECT_BLACK	UNKNOWN	CLEANUP	False	True
6559	Wily cat	WILEYCATOBJECT_BROWNGREY	UNKNOWN	CLEANUP	False	True
6560	Wily cat	WILEYCATOBJECT_BLUEGREY	UNKNOWN	CLEANUP	False	True
6561	Ahab's beer	PORT_SARIM_BEER	UNKNOWN	CLEANUP	False	True
6565	Invis Necklace6	INVIS_NECKLACE6	UNKNOWN	CLEANUP	False	True
6573	Onyx	ONYX	UNKNOWN	CLEANUP	False	True
6574	Onyx	ONYX	UNKNOWN	CLEANUP	False	True
6577	Onyx necklace	ONYX_NECKLACE	UNKNOWN	CLEANUP	False	True
6578	Onyx Necklace	ONYX_NECKLACE	UNKNOWN	CLEANUP	False	True
6587	White claws	WHITE_CLAWS	UNKNOWN	CLEANUP	False	True
6588	White Claws	WHITE_CLAWS	UNKNOWN	CLEANUP	False	True
6636	Solus's hat	WANTED_SOLUS_TROPHY	UNKNOWN	CLEANUP	False	True
6637	Dark beast	SLAYERGUIDE_DARK_BEAST	UNKNOWN	CLEANUP	False	True
6638	Colour wheel	MOURNING_COLOUR_WHEEL	UNKNOWN	CLEANUP	False	True
6639	Hand mirror	MOURNING_MIRROR	UNKNOWN	CLEANUP	False	True
6640	Red crystal	MOURNING_CRYSTAL_RED	UNKNOWN	CLEANUP	False	True
6641	Yellow crystal	MOURNING_CRYSTAL_YELLOW	UNKNOWN	CLEANUP	False	True
6642	Green crystal	MOURNING_CRYSTAL_GREEN	UNKNOWN	CLEANUP	False	True
6643	Cyan crystal	MOURNING_CRYSTAL_CYAN	UNKNOWN	CLEANUP	False	True
6644	Blue crystal	MOURNING_CRYSTAL_BLUE	UNKNOWN	CLEANUP	False	True
6645	Magenta crystal	MOURNING_CRYSTAL_MAGENTA	UNKNOWN	CLEANUP	False	True
6646	Fractured crystal	MOURNING_FRACTURED_CRYSTAL_1	UNKNOWN	CLEANUP	False	True
6647	Fractured crystal	MOURNING_FRACTURED_CRYSTAL_2	UNKNOWN	CLEANUP	False	True
6648	Item list	MOURNING_DEATHALTER_LIST	UNKNOWN	CLEANUP	False	True
6649	Edern's journal	MOURNING_EDERNS_JOURNAL	UNKNOWN	CLEANUP	False	True
6650	Blackened crystal	MOURNING_CRYSTAL_SAMPLE	UNKNOWN	CLEANUP	False	True
6651	Newly made crystal	MOURNING_CRYSTAL_NEW_SAMPLE	UNKNOWN	CLEANUP	False	True
6652	Newly made crystal	MOURNING_CRYSTAL_NEW_POWERED	UNKNOWN	CLEANUP	False	True
6653	Crystal trinket	MOURNING_CRYSTAL_TRINKET	UNKNOWN	CLEANUP	False	True
6654	Camo top	DRILL_TOP	UNKNOWN	CLEANUP	False	True
6655	Camo bottoms	DRILL_BOTTOMS	UNKNOWN	CLEANUP	False	True
6657	Camo top	CERT_DRILL_TOP	UNKNOWN	CLEANUP	False	True
6658	Camo bottoms	CERT_DRILL_BOTTOMS	UNKNOWN	CLEANUP	False	True
6661	Mogre	SLAYERGUIDE_MOGRE	UNKNOWN	CLEANUP	False	True
6663	Forlorn boot	FORLORN_BOOT	UNKNOWN	CLEANUP	False	True
6665	Mudskipper hat	MUDSKIPPER_HAT	UNKNOWN	CLEANUP	False	True
6666	Flippers	MUDSKIPPER_FLIPPERS	UNKNOWN	CLEANUP	False	True
6681	Ground guam	GROUND_GUAM	UNKNOWN	CLEANUP	False	True
6682	Ground Guam	GROUND_GUAM	UNKNOWN	CLEANUP	False	True
6693	Crushed nest	CRUSHED_BIRD_NEST	UNKNOWN	CLEANUP	False	True
6694	Crushed Bird Nest	CRUSHED_BIRD_NEST	UNKNOWN	CLEANUP	False	True
6695	Desert lizard	SLAYERGUIDE_LIZARD	UNKNOWN	CLEANUP	False	True
6696	Ice cooler	SLAYER_ICY_WATER	UNKNOWN	CLEANUP	False	True
6697	Pat of butter	POT_OF_BUTTER	CLEANUP	CLEANUP	False	False
6698	Pot Of Butter	POT_OF_BUTTER	CLEANUP	CLEANUP	False	False
6709	Fever spider	SLAYERGUIDE_FEVER_SPIDER	UNKNOWN	CLEANUP	False	True
6711	Blindweed	DEAL_BLINDWEED	UNKNOWN	CLEANUP	False	True
6713	Wrench	DEAL_WRENCH	UNKNOWN	CLEANUP	False	True
6714	Holy wrench	DEAL_WRENCH_BLESSED	UNKNOWN	CLEANUP	False	True
6715	Sluglings	DEAL_SLUGLING	UNKNOWN	CLEANUP	False	True
6716	Karamthulhu	DEAL_KARAMTHULHU	UNKNOWN	CLEANUP	False	True
6717	Karamthulhu	INACTIVEPET_SQUID	UNKNOWN	CLEANUP	False	True
6719	Unsanitary swill	DEAL_BUCKET_SWILL	CLEANUP	CLEANUP	False	False
6722	Zombie head	TRICK_OR_TREAT_HEAD	UNKNOWN	CLEANUP	False	True
6741	Broken axe	MACRO_BROKEN_DRAGON_HATCHET	SKILLING	CLEANUP	True	False
6742	Macro Broken Dragon Hatchet	MACRO_BROKEN_DRAGON_HATCHET	CLEANUP	CLEANUP	False	False
6743	Dragon axe head	MACRO_DRAGON_HATCHETHEAD	SKILLING	CLEANUP	True	False
6744	Macro Dragon Hatchethead	MACRO_DRAGON_HATCHETHEAD	UNKNOWN	CLEANUP	False	True
6745	Silverlight	AGRITH_SILVERLIGHT_DYED	UNKNOWN	CLEANUP	False	True
6746	Darklight	DARKLIGHT	UNKNOWN	CLEANUP	False	True
6748	Demonic sigil	AGRITH_SIGIL	UNKNOWN	CLEANUP	False	True
6749	Demonic tome	AGRITH_BOOK	UNKNOWN	CLEANUP	False	True
6750	Black desert shirt	AGRITH_DESERT_SHIRT_DYED	UNKNOWN	CLEANUP	False	True
6751	Agrith Desert Shirt Dyed	AGRITH_DESERT_SHIRT_DYED	UNKNOWN	CLEANUP	False	True
6754	Enchanted key	MAKINGHISTORY_KEY	UNKNOWN	CLEANUP	False	True
6755	Journal	MAKINGHISTORY_JOURNAL	UNKNOWN	CLEANUP	False	True
6756	Letter	MAKINGHISTORY_LETTER1	UNKNOWN	CLEANUP	False	True
6757	Letter	MAKINGHISTORY_LETTER2	UNKNOWN	CLEANUP	False	True
6758	Scroll	MAKINGHISTORY_SCROLL1	UNKNOWN	CLEANUP	False	True
6759	Chest	MAKINGHISTORY_CHEST	UNKNOWN	CLEANUP	False	True
6767	Book	RATPITS_MANUAL	UNKNOWN	CLEANUP	False	True
6768	Poisoned cheese	RATCATCHERS_POISONEDCHEESE	UNKNOWN	CLEANUP	False	True
6769	Music scroll	RATCATCHERS_MUSIC	UNKNOWN	CLEANUP	False	True
6770	Directions	RATCATCHERS_PARTY_DIRECTIONS	UNKNOWN	CLEANUP	False	True
6771	Pot of weeds	RATCATCHERS_WEEDPOT	CLEANUP	CLEANUP	False	False
6773	Rat pole	VC_RAT_POLE	UNKNOWN	CLEANUP	False	True
6774	Rat pole	VC_RAT_POLE_1	UNKNOWN	CLEANUP	False	True
6775	Rat pole	VC_RAT_POLE_2	UNKNOWN	CLEANUP	False	True
6776	Rat pole	VC_RAT_POLE_3	UNKNOWN	CLEANUP	False	True
6777	Rat pole	VC_RAT_POLE_4	UNKNOWN	CLEANUP	False	True
6778	Rat pole	VC_RAT_POLE_5	UNKNOWN	CLEANUP	False	True
6779	Rat pole	VC_RAT_POLE_6	UNKNOWN	CLEANUP	False	True
6780	Menaphite thug	PICKPOCKET_GUIDE_FEUD_EGYPTIAN_DOORMAN	UNKNOWN	CLEANUP	False	True
6781	Bandit	PICKPOCKET_GUIDE_FEUD_ARABIAN_GUARD1	UNKNOWN	CLEANUP	False	True
6782	Bandit	PICKPOCKET_GUIDE_FEUD_ARABIAN_GUARD2	UNKNOWN	CLEANUP	False	True
6783	Elid Key Outline	ELID_KEY_OUTLINE	UNKNOWN	CLEANUP	False	True
6784	Cert Elid Key Outline	CERT_ELID_KEY_OUTLINE	UNKNOWN	CLEANUP	False	True
6785	Statuette	ELID_STATUETTE	UNKNOWN	CLEANUP	False	True
6790	Shoes	ELID_SHOES	UNKNOWN	CLEANUP	False	True
6791	Sole	ELID_SOLE	UNKNOWN	CLEANUP	False	True
6792	Ancestral key	ELID_KEY	UNKNOWN	CLEANUP	False	True
6793	Ballad	ELID_BALLAD	UNKNOWN	CLEANUP	False	True
6794	Choc-ice	ELID_CHOC_ICE	UNKNOWN	CLEANUP	False	True
6795	Elid Choc Ice	ELID_CHOC_ICE	UNKNOWN	CLEANUP	False	True
6796	Lamp	ELID_GENILAMP	UNKNOWN	CLEANUP	False	True
6798	Earth warrior champion scroll	CHAMPIONS_CHALLENGE_EARTHWARRIOR	UNKNOWN	CLEANUP	False	True
6799	Ghoul champion scroll	CHAMPIONS_CHALLENGE_GHOUL	UNKNOWN	CLEANUP	False	True
6800	Giant champion scroll	CHAMPIONS_CHALLENGE_GIANT	UNKNOWN	CLEANUP	False	True
6801	Goblin champion scroll	CHAMPIONS_CHALLENGE_GOBLIN	UNKNOWN	CLEANUP	False	True
6802	Hobgoblin champion scroll	CHAMPIONS_CHALLENGE_HOBGOBLIN	UNKNOWN	CLEANUP	False	True
6803	Imp champion scroll	CHAMPIONS_CHALLENGE_IMP	UNKNOWN	CLEANUP	False	True
6804	Jogre champion scroll	CHAMPIONS_CHALLENGE_JOGRE	UNKNOWN	CLEANUP	False	True
6805	Lesser demon champion scroll	CHAMPIONS_CHALLENGE_LESSERDEMON	UNKNOWN	CLEANUP	False	True
6806	Skeleton champion scroll	CHAMPIONS_CHALLENGE_SKELETON	UNKNOWN	CLEANUP	False	True
6807	Zombie champion scroll	CHAMPIONS_CHALLENGE_ZOMBIE	UNKNOWN	CLEANUP	False	True
6808	Leon's champion scroll	CHAMPIONS_CHALLENGE_HUMAN	UNKNOWN	CLEANUP	False	True
6811	Skeletal wyvern	SLAYERGUIDE_SKELETALWYVERN	UNKNOWN	CLEANUP	False	True
6814	Fur	WEREWOLVE_FUR	UNKNOWN	CLEANUP	False	True
6815	Werewolve Fur	WEREWOLVE_FUR	UNKNOWN	CLEANUP	False	True
6817	Slender blade	DEVIOUS_SLENDERBLADE	UNKNOWN	CLEANUP	False	True
6820	Relic	DEVIOUS_RELIC_FRAGMENT_SARADOMIN	UNKNOWN	CLEANUP	False	True
6822	Star bauble	WIN05_STARBAUBLE_UNPAINTED	UNKNOWN	CLEANUP	False	True
6823	Star bauble	WIN05_STARBAUBLE_YELLOW	UNKNOWN	CLEANUP	False	True
6824	Star bauble	WIN05_STARBAUBLE_RED	UNKNOWN	CLEANUP	False	True
6825	Star bauble	WIN05_STARBAUBLE_BLUE	UNKNOWN	CLEANUP	False	True
6826	Star bauble	WIN05_STARBAUBLE_GREEN	UNKNOWN	CLEANUP	False	True
6827	Star bauble	WIN05_STARBAUBLE_PINK	UNKNOWN	CLEANUP	False	True
6828	Box bauble	WIN05_BOXBAUBLE_UNPAINTED	UNKNOWN	CLEANUP	False	True
6829	Box bauble	WIN05_BOXBAUBLE_YELLOW	UNKNOWN	CLEANUP	False	True
6830	Box bauble	WIN05_BOXBAUBLE_RED	UNKNOWN	CLEANUP	False	True
6831	Box bauble	WIN05_BOXBAUBLE_BLUE	UNKNOWN	CLEANUP	False	True
6832	Box bauble	WIN05_BOXBAUBLE_GREEN	UNKNOWN	CLEANUP	False	True
6833	Box bauble	WIN05_BOXBAUBLE_PINK	UNKNOWN	CLEANUP	False	True
6834	Diamond bauble	WIN05_DIAMONDBAUBLE_UNPAINTED	UNKNOWN	CLEANUP	False	True
6835	Diamond bauble	WIN05_DIAMONDBAUBLE_YELLOW	UNKNOWN	CLEANUP	False	True
6836	Diamond bauble	WIN05_DIAMONDBAUBLE_RED	UNKNOWN	CLEANUP	False	True
6837	Diamond bauble	WIN05_DIAMONDBAUBLE_BLUE	UNKNOWN	CLEANUP	False	True
6838	Diamond bauble	WIN05_DIAMONDBAUBLE_GREEN	UNKNOWN	CLEANUP	False	True
6839	Diamond bauble	WIN05_DIAMONDBAUBLE_PINK	UNKNOWN	CLEANUP	False	True
6840	Tree bauble	WIN05_TREEBAUBLE_UNPAINTED	UNKNOWN	CLEANUP	False	True
6841	Tree bauble	WIN05_TREEBAUBLE_YELLOW	UNKNOWN	CLEANUP	False	True
6842	Tree bauble	WIN05_TREEBAUBLE_RED	UNKNOWN	CLEANUP	False	True
6843	Tree bauble	WIN05_TREEBAUBLE_BLUE	UNKNOWN	CLEANUP	False	True
6844	Tree bauble	WIN05_TREEBAUBLE_GREEN	UNKNOWN	CLEANUP	False	True
6845	Tree bauble	WIN05_TREEBAUBLE_PINK	UNKNOWN	CLEANUP	False	True
6846	Bell bauble	WIN05_BELLBAUBLE_UNPAINTED	UNKNOWN	CLEANUP	False	True
6847	Bell bauble	WIN05_BELLBAUBLE_YELLOW	UNKNOWN	CLEANUP	False	True
6848	Bell bauble	WIN05_BELLBAUBLE_RED	UNKNOWN	CLEANUP	False	True
6849	Bell bauble	WIN05_BELLBAUBLE_BLUE	UNKNOWN	CLEANUP	False	True
6850	Bell bauble	WIN05_BELLBAUBLE_GREEN	UNKNOWN	CLEANUP	False	True
6851	Bell bauble	WIN05_BELLBAUBLE_PINK	UNKNOWN	CLEANUP	False	True
6852	Puppet box	WIN05_20PUPPET_BOX	UNKNOWN	CLEANUP	False	True
6853	Bauble box	WIN05_20BAUBLE_BOX	UNKNOWN	CLEANUP	False	True
6854	Puppet box	WIN05_20PUPPET_BOX_FULL	UNKNOWN	CLEANUP	False	True
6855	Bauble box	WIN05_20BAUBLE_BOX_FULL	UNKNOWN	CLEANUP	False	True
6856	Bobble hat	WIN05_HAT1	UNKNOWN	CLEANUP	False	True
6857	Bobble scarf	WIN05_SCARF1	UNKNOWN	CLEANUP	False	True
6858	Jester hat	WIN05_HAT2	UNKNOWN	CLEANUP	False	True
6859	Jester scarf	WIN05_SCARF2	UNKNOWN	CLEANUP	False	True
6860	Tri-jester hat	WIN05_HAT3	UNKNOWN	CLEANUP	False	True
6861	Tri-jester scarf	WIN05_SCARF3	UNKNOWN	CLEANUP	False	True
6862	Woolly hat	WIN05_HAT4	SKILLING	CLEANUP	True	False
6883	Peach	PEACH	UNKNOWN	CLEANUP	False	True
6885	Progress hat	MAGICTRAINING_PROGHAT_DULL	UNKNOWN	CLEANUP	False	True
6886	Progress hat	MAGICTRAINING_PROGHAT_ENERGISED	UNKNOWN	CLEANUP	False	True
6887	Progress hat	MAGICTRAINING_PROGHAT_FULL	UNKNOWN	CLEANUP	False	True
6888	Null	MAGICTRAINING_GUARDIANSTATUE	UNKNOWN	CLEANUP	False	True
6889	Mage's book	MAGICTRAINING_BOOKOFMAGIC	UNKNOWN	CLEANUP	False	True
6890	Magictraining Bookofmagic	MAGICTRAINING_BOOKOFMAGIC	UNKNOWN	CLEANUP	False	True
6896	Emerald	MAGICTRAINING_EMERALD	UNKNOWN	CLEANUP	False	True
6898	Cylinder	MAGICTRAINING_ENCHAN_CYLINDER	UNKNOWN	CLEANUP	False	True
6899	Cube	MAGICTRAINING_ENCHAN_CUBE	UNKNOWN	CLEANUP	False	True
6900	Icosahedron	MAGICTRAINING_ENCHAN_ICOSAHENDRON	UNKNOWN	CLEANUP	False	True
6901	Pentamid	MAGICTRAINING_ENCHAN_PENTAMID	UNKNOWN	CLEANUP	False	True
6903	Dragonstone	MAGICTRAINING_DRAGONSTONE	UNKNOWN	CLEANUP	False	True
6916	Infinity top	MAGICTRAINING_INFINITYTOP	UNKNOWN	CLEANUP	False	True
6917	Magictraining Infinitytop	MAGICTRAINING_INFINITYTOP	UNKNOWN	CLEANUP	False	True
6918	Infinity hat	MAGICTRAINING_INFINITYHAT	UNKNOWN	CLEANUP	False	True
6919	Magictraining Infinityhat	MAGICTRAINING_INFINITYHAT	UNKNOWN	CLEANUP	False	True
6924	Infinity bottoms	MAGICTRAINING_INFINITYBOTTOM	UNKNOWN	CLEANUP	False	True
6925	Magictraining Infinitybottom	MAGICTRAINING_INFINITYBOTTOM	UNKNOWN	CLEANUP	False	True
6927	Nobookindex	NOBOOKINDEX	UNKNOWN	CLEANUP	False	True
6928	Bookindex	BOOKINDEX	UNKNOWN	CLEANUP	False	True
6929	Bookindex1	BOOKINDEX1	UNKNOWN	CLEANUP	False	True
6930	Bookindex2	BOOKINDEX2	UNKNOWN	CLEANUP	False	True
6931	Bookindex3	BOOKINDEX3	UNKNOWN	CLEANUP	False	True
6932	Bookindex4	BOOKINDEX4	UNKNOWN	CLEANUP	False	True
6933	Bookindex5	BOOKINDEX5	UNKNOWN	CLEANUP	False	True
6934	Bookindex6	BOOKINDEX6	UNKNOWN	CLEANUP	False	True
6935	Bookindex7	BOOKINDEX7	UNKNOWN	CLEANUP	False	True
6936	Bookindex8	BOOKINDEX8	UNKNOWN	CLEANUP	False	True
6937	Bookindex9	BOOKINDEX9	UNKNOWN	CLEANUP	False	True
6938	Bookindex10	BOOKINDEX10	UNKNOWN	CLEANUP	False	True
6939	Bookindex11	BOOKINDEX11	UNKNOWN	CLEANUP	False	True
6940	Bookindex12	BOOKINDEX12	UNKNOWN	CLEANUP	False	True
6941	Bookindex13	BOOKINDEX13	UNKNOWN	CLEANUP	False	True
6942	Bookindex14	BOOKINDEX14	UNKNOWN	CLEANUP	False	True
6943	Bookindex15	BOOKINDEX15	UNKNOWN	CLEANUP	False	True
6944	Bookindex16	BOOKINDEX16	UNKNOWN	CLEANUP	False	True
6961	Baguette	BAGUETTE	UNKNOWN	CLEANUP	False	True
6963	Roll	ROLL	UNKNOWN	CLEANUP	False	True
6966	Prison key	PRISONPETE_KEY	UNKNOWN	CLEANUP	False	True
6970	Pyramid top	AGILITY_PYRAMID_GOLD_PYRAMID	UNKNOWN	CLEANUP	False	True
6979	Granite (500g)	ENAKH_GRANITE_TINY	UNKNOWN	CLEANUP	False	True
6980	Enakh Granite Tiny	ENAKH_GRANITE_TINY	UNKNOWN	CLEANUP	False	True
6981	Granite (2kg)	ENAKH_GRANITE_SMALL	UNKNOWN	CLEANUP	False	True
6982	Enakh Granite Small	ENAKH_GRANITE_SMALL	UNKNOWN	CLEANUP	False	True
6983	Granite (5kg)	ENAKH_GRANITE_MEDIUM	UNKNOWN	CLEANUP	False	True
6984	Enakh Granite Medium	ENAKH_GRANITE_MEDIUM	UNKNOWN	CLEANUP	False	True
6989	Stone head	ENAKH_STATUE_HEAD_LAZIM	UNKNOWN	CLEANUP	False	True
6990	Stone head	ENAKH_STATUE_HEAD_ZAMORAK	UNKNOWN	CLEANUP	False	True
6991	Stone head	ENAKH_STATUE_HEAD_ICTHLARIN	UNKNOWN	CLEANUP	False	True
6992	Stone head	ENAKH_STATUE_HEAD_CAMEL	UNKNOWN	CLEANUP	False	True
6993	Z sigil	ENAKH_SIGIL_Z	UNKNOWN	CLEANUP	False	True
6994	M sigil	ENAKH_SIGIL_M	UNKNOWN	CLEANUP	False	True
6995	R sigil	ENAKH_SIGIL_R	UNKNOWN	CLEANUP	False	True
6996	K sigil	ENAKH_SIGIL_K	UNKNOWN	CLEANUP	False	True
6997	Stone left arm	ENAKH_ARM_LEFT	UNKNOWN	CLEANUP	False	True
6998	Stone right arm	ENAKH_ARM_RIGHT	UNKNOWN	CLEANUP	False	True
6999	Stone left leg	ENAKH_LEG_LEFT	UNKNOWN	CLEANUP	False	True
7000	Stone right leg	ENAKH_LEG_RIGHT	UNKNOWN	CLEANUP	False	True
7002	Stone head	ENAKH_STONE_HEAD_AKTHANAKOS	UNKNOWN	CLEANUP	False	True
7003	Camel mask	ENAKH_CAMEL_MASK	UNKNOWN	CLEANUP	False	True
7005	Macro Cube Circle1	MACRO_CUBE_CIRCLE1	UNKNOWN	CLEANUP	False	True
7006	Macro Cube Hexagon1	MACRO_CUBE_HEXAGON1	UNKNOWN	CLEANUP	False	True
7007	Macro Cube Square1	MACRO_CUBE_SQUARE1	UNKNOWN	CLEANUP	False	True
7008	Macro Cube Star1	MACRO_CUBE_STAR1	UNKNOWN	CLEANUP	False	True
7009	Macro Cube Triangle1	MACRO_CUBE_TRIANGLE1	UNKNOWN	CLEANUP	False	True
7010	Macro Cube 01	MACRO_CUBE_01	UNKNOWN	CLEANUP	False	True
7011	Macro Cube 11	MACRO_CUBE_11	UNKNOWN	CLEANUP	False	True
7012	Macro Cube 21	MACRO_CUBE_21	UNKNOWN	CLEANUP	False	True
7013	Macro Cube 31	MACRO_CUBE_31	UNKNOWN	CLEANUP	False	True
7014	Macro Cube 41	MACRO_CUBE_41	UNKNOWN	CLEANUP	False	True
7015	Macro Cube 51	MACRO_CUBE_51	UNKNOWN	CLEANUP	False	True
7016	Macro Cube 61	MACRO_CUBE_61	UNKNOWN	CLEANUP	False	True
7017	Macro Cube 71	MACRO_CUBE_71	UNKNOWN	CLEANUP	False	True
7018	Macro Cube 81	MACRO_CUBE_81	UNKNOWN	CLEANUP	False	True
7019	Macro Cube 91	MACRO_CUBE_91	UNKNOWN	CLEANUP	False	True
7020	Macro Cube Circle2	MACRO_CUBE_CIRCLE2	UNKNOWN	CLEANUP	False	True
7021	Macro Cube Hexagon2	MACRO_CUBE_HEXAGON2	UNKNOWN	CLEANUP	False	True
7022	Macro Cube Square2	MACRO_CUBE_SQUARE2	UNKNOWN	CLEANUP	False	True
7023	Macro Cube Star2	MACRO_CUBE_STAR2	UNKNOWN	CLEANUP	False	True
7024	Macro Cube Triangle2	MACRO_CUBE_TRIANGLE2	UNKNOWN	CLEANUP	False	True
7025	Macro Cube 02	MACRO_CUBE_02	UNKNOWN	CLEANUP	False	True
7026	Macro Cube 12	MACRO_CUBE_12	UNKNOWN	CLEANUP	False	True
7027	Macro Cube 22	MACRO_CUBE_22	UNKNOWN	CLEANUP	False	True
7028	Macro Cube 32	MACRO_CUBE_32	UNKNOWN	CLEANUP	False	True
7029	Macro Cube 42	MACRO_CUBE_42	UNKNOWN	CLEANUP	False	True
7030	Macro Cube 52	MACRO_CUBE_52	UNKNOWN	CLEANUP	False	True
7031	Macro Cube 62	MACRO_CUBE_62	UNKNOWN	CLEANUP	False	True
7032	Macro Cube 72	MACRO_CUBE_72	UNKNOWN	CLEANUP	False	True
7033	Macro Cube 82	MACRO_CUBE_82	UNKNOWN	CLEANUP	False	True
7034	Macro Cube 92	MACRO_CUBE_92	UNKNOWN	CLEANUP	False	True
7035	Macro Cube Circle3	MACRO_CUBE_CIRCLE3	UNKNOWN	CLEANUP	False	True
7036	Macro Cube Hexagon3	MACRO_CUBE_HEXAGON3	UNKNOWN	CLEANUP	False	True
7037	Macro Cube Square3	MACRO_CUBE_SQUARE3	UNKNOWN	CLEANUP	False	True
7038	Macro Cube Star3	MACRO_CUBE_STAR3	UNKNOWN	CLEANUP	False	True
7039	Macro Cube Triangle3	MACRO_CUBE_TRIANGLE3	UNKNOWN	CLEANUP	False	True
7040	Macro Cube 03	MACRO_CUBE_03	UNKNOWN	CLEANUP	False	True
7041	Macro Cube 13	MACRO_CUBE_13	UNKNOWN	CLEANUP	False	True
7042	Macro Cube 23	MACRO_CUBE_23	UNKNOWN	CLEANUP	False	True
7043	Macro Cube 33	MACRO_CUBE_33	UNKNOWN	CLEANUP	False	True
7044	Macro Cube 43	MACRO_CUBE_43	UNKNOWN	CLEANUP	False	True
7045	Macro Cube 53	MACRO_CUBE_53	UNKNOWN	CLEANUP	False	True
7046	Macro Cube 63	MACRO_CUBE_63	UNKNOWN	CLEANUP	False	True
7047	Macro Cube 73	MACRO_CUBE_73	UNKNOWN	CLEANUP	False	True
7048	Macro Cube 83	MACRO_CUBE_83	UNKNOWN	CLEANUP	False	True
7049	Macro Cube 93	MACRO_CUBE_93	UNKNOWN	CLEANUP	False	True
7050	Swarm	SLAYERGUIDE_SWARM	UNKNOWN	CLEANUP	False	True
7051	Unlit bug lantern	SLAYER_BUGLAN_OFF	UNKNOWN	CLEANUP	False	True
7052	Slayer Buglan Off	SLAYER_BUGLAN_OFF	UNKNOWN	CLEANUP	False	True
7053	Lit bug lantern	SLAYER_BUGLAN_ON	UNKNOWN	CLEANUP	False	True
7108	Gunpowder	FEVER_GUNPOWDER	UNKNOWN	CLEANUP	False	True
7109	Fuse	FEVER_FUSE	UNKNOWN	CLEANUP	False	True
7110	Stripy pirate shirt	PIRATE_TORSO	UNKNOWN	CLEANUP	False	True
7111	Pirate Torso	PIRATE_TORSO	UNKNOWN	CLEANUP	False	True
7112	Pirate bandana	PIRATE_BANDANNA	UNKNOWN	CLEANUP	False	True
7113	Pirate Bandanna	PIRATE_BANDANNA	UNKNOWN	CLEANUP	False	True
7118	Canister	FEVER_CANNISTER_LOAD	UNKNOWN	CLEANUP	False	True
7119	Cannon ball	FEVER_CANNON_BALL	UNKNOWN	CLEANUP	False	True
7120	Ramrod	FEVER_CANNON_PROD	UNKNOWN	CLEANUP	False	True
7122	Stripy pirate shirt	PIRATE_TORSO_RED	UNKNOWN	CLEANUP	False	True
7123	Pirate Torso Red	PIRATE_TORSO_RED	UNKNOWN	CLEANUP	False	True
7124	Pirate bandana	PIRATE_BANDANA_RED	UNKNOWN	CLEANUP	False	True
7125	Pirate Bandana Red	PIRATE_BANDANA_RED	UNKNOWN	CLEANUP	False	True
7128	Stripy pirate shirt	PIRATE_TORSO_BLUE	UNKNOWN	CLEANUP	False	True
7129	Pirate Torso Blue	PIRATE_TORSO_BLUE	UNKNOWN	CLEANUP	False	True
7130	Pirate bandana	PIRATE_BANDANA_BLUE	UNKNOWN	CLEANUP	False	True
7131	Pirate Bandana Blue	PIRATE_BANDANA_BLUE	UNKNOWN	CLEANUP	False	True
7134	Stripy pirate shirt	PIRATE_TORSO_BROWN	UNKNOWN	CLEANUP	False	True
